date,nav
2020-05-20,10393.0000
2020-05-21,10371.0000
2020-05-22,10277.0000
2020-05-25,10447.0000
2020-05-26,10673.0000
2020-05-27,10775.0000
2020-05-28,10971.0000
2020-05-29,10874.0000
2020-06-01,10910.0000
2020-06-02,11041.0000
2020-06-03,11121.0000
2020-06-04,11154.0000
2020-06-05,11214.0000
2020-06-08,11340.0000
2020-06-09,11324.0000
2020-06-10,11298.0000
2020-06-11,11049.0000
2020-06-12,10921.0000
2020-06-15,10644.0000
2020-06-16,11080.0000
2020-06-17,11037.0000
2020-06-18,11008.0000
2020-06-19,11007.0000
2020-06-22,10980.0000
2020-06-23,11037.0000
2020-06-24,10990.0000
2020-06-25,10860.0000
2020-06-26,10968.0000
2020-06-29,10788.0000
2020-06-30,10854.0000
2020-07-01,10714.0000
2020-07-02,10743.0000
2020-07-03,10809.0000
2020-07-06,10982.0000
2020-07-07,10944.0000
2020-07-08,10843.0000
2020-07-09,10843.0000
2020-07-10,10690.0000
2020-07-13,10953.0000
2020-07-14,10898.0000
2020-07-15,11068.0000
2020-07-16,10995.0000
2020-07-17,10959.0000
2020-07-20,10981.0000
2020-07-21,11021.0000
2020-07-22,10952.0000
2020-07-27,10978.0000
2020-07-28,10925.0000
2020-07-29,10784.0000
2020-07-30,10718.0000
2020-07-31,10416.0000
2020-08-03,10601.0000
2020-08-04,10828.0000
2020-08-05,10825.0000
2020-08-06,10790.0000
2020-08-07,10768.0000
2020-08-11,11040.0000
2020-08-12,11177.0000
2020-08-13,11306.0000
2020-08-14,11301.0000
2020-08-17,11206.0000
2020-08-18,11213.0000
2020-08-19,11234.0000
2020-08-20,11133.0000
2020-08-21,11166.0000
2020-08-24,11187.0000
2020-08-25,11314.0000
2020-08-26,11308.0000
2020-08-27,11248.0000
2020-08-28,11174.0000
2020-08-31,11267.0000
2020-09-01,11250.0000
2020-09-02,11303.0000
2020-09-03,11358.0000
2020-09-04,11255.0000
2020-09-07,11207.0000
2020-09-08,11285.0000
2020-09-09,11177.0000
2020-09-10,11313.0000
2020-09-11,11395.0000
2020-09-14,11495.0000
2020-09-15,11424.0000
2020-09-16,11449.0000
2020-09-17,11407.0000
2020-09-18,11463.0000
2020-09-23,11448.0000
2020-09-24,11324.0000
2020-09-25,11378.0000
2020-09-28,11570.0000
2020-09-29,11639.0000
2020-09-30,11411.0000
2020-10-01,11411.0000
2020-10-02,11295.0000
2020-10-05,11492.0000
2020-10-06,11552.0000
2020-10-07,11557.0000
2020-10-08,11620.0000
2020-10-09,11563.0000
2020-10-12,11535.0000
2020-10-13,11575.0000
2020-10-14,11539.0000
2020-10-15,11454.0000
2020-10-16,11355.0000
2020-10-19,11497.0000
2020-10-20,11411.0000
2020-10-21,11495.0000
2020-10-22,11370.0000
2020-10-23,11408.0000
2020-10-26,11364.0000
2020-10-27,11353.0000
2020-10-28,11318.0000
2020-10-29,11308.0000
2020-10-30,11086.0000
2020-11-02,11287.0000
2020-11-04,11423.0000
2020-11-05,11581.0000
2020-11-06,11643.0000
2020-11-09,11808.0000
2020-11-10,11941.0000
2020-11-11,12140.0000
2020-11-12,12118.0000
2020-11-13,11958.0000
2020-11-16,12159.0000
2020-11-17,12178.0000
2020-11-18,12079.0000
2020-11-19,12119.0000
2020-11-20,12128.0000
2020-11-24,12374.0000
2020-11-25,12411.0000
2020-11-26,12485.0000
2020-11-27,12542.0000
2020-11-30,12321.0000
2020-12-01,12415.0000
2020-12-02,12455.0000
2020-12-03,12464.0000
2020-12-04,12468.0000
2020-12-07,12362.0000
2020-12-08,12348.0000
2020-12-09,12493.0000
2020-12-10,12470.0000
2020-12-11,12510.0000
2020-12-14,12570.0000
2020-12-15,12511.0000
2020-12-16,12544.0000
2020-12-17,12585.0000
2020-12-18,12590.0000
