date,nav
2019-11-06,10832.0000
2019-11-07,10833.0000
2019-11-08,10808.0000
2019-11-11,10764.0000
2019-11-12,10764.0000
2019-11-13,10736.0000
2019-11-14,10749.0000
2019-11-15,10765.0000
2019-11-18,10800.0000
2019-11-19,10786.0000
2019-11-20,10800.0000
2019-11-21,10798.0000
2019-11-22,10801.0000
2019-11-25,10809.0000
2019-11-26,10833.0000
2019-11-27,10861.0000
2019-11-28,10870.0000
2019-11-29,10887.0000
2019-12-02,10901.0000
2019-12-03,10821.0000
2019-12-04,10839.0000
2019-12-05,10844.0000
2019-12-06,10825.0000
2019-12-09,10775.0000
2019-12-10,10797.0000
2019-12-11,10816.0000
2019-12-12,10840.0000
2019-12-13,10918.0000
2019-12-16,10928.0000
2019-12-17,10920.0000
2019-12-18,10915.0000
2019-12-19,10896.0000
2019-12-20,10859.0000
2019-12-23,10843.0000
2019-12-24,10844.0000
2019-12-25,10841.0000
2019-12-26,10869.0000
2019-12-27,10887.0000
2019-12-30,10936.0000
2020-01-06,10821.0000
2020-01-07,10860.0000
2020-01-08,10768.0000
2020-01-09,10868.0000
2020-01-10,10890.0000
2020-01-14,10961.0000
2020-01-15,10953.0000
2020-01-16,10989.0000
2020-01-17,11014.0000
2020-01-20,10972.0000
2020-01-21,10977.0000
2020-01-22,10975.0000
2020-01-23,10971.0000
2020-01-24,10980.0000
2020-01-27,10941.0000
2020-01-28,10969.0000
2020-01-29,10970.0000
2020-01-30,10988.0000
2020-01-31,11022.0000
2020-02-03,11010.0000
2020-02-04,10993.0000
2020-02-05,11040.0000
2020-02-06,11031.0000
2020-02-07,11028.0000
2020-02-10,11022.0000
2020-02-12,11030.0000
2020-02-13,11008.0000
2020-02-14,11006.0000
2020-02-17,11010.0000
2020-02-18,11009.0000
2020-02-19,11017.0000
2020-02-20,11153.0000
2020-02-21,11251.0000
2020-02-25,11222.0000
2020-02-26,11197.0000
2020-02-27,11198.0000
2020-02-28,11151.0000
2020-03-02,11052.0000
2020-03-03,11132.0000
2020-03-04,11129.0000
2020-03-05,11149.0000
2020-03-06,11071.0000
2020-03-09,10800.0000
2020-03-10,11027.0000
2020-03-11,11039.0000
2020-03-12,10968.0000
2020-03-13,10862.0000
2020-03-16,10909.0000
2020-03-17,10895.0000
2020-03-18,10770.0000
2020-03-19,10684.0000
2020-03-23,10987.0000
2020-03-24,11148.0000
2020-03-25,11167.0000
2020-03-26,11173.0000
2020-03-27,11131.0000
2020-03-30,11084.0000
2020-03-31,11166.0000
2020-04-01,11025.0000
2020-04-02,10997.0000
2020-04-03,11018.0000
2020-04-06,11094.0000
2020-04-07,11074.0000
2020-04-08,11020.0000
2020-04-09,11068.0000
2020-04-10,11082.0000
2020-04-13,11051.0000
2020-04-14,10984.0000
2020-04-15,10955.0000
2020-04-16,11003.0000
2020-04-17,11047.0000
2020-04-20,11027.0000
2020-04-21,10994.0000
2020-04-22,10999.0000
2020-04-23,10946.0000
2020-04-24,10952.0000
2020-04-27,10984.0000
2020-04-28,10952.0000
2020-04-30,10952.0000
2020-05-01,11052.0000
2020-05-07,10790.0000
2020-05-08,10878.0000
2020-05-11,10935.0000
2020-05-12,10922.0000
2020-05-13,10931.0000
2020-05-14,10916.0000
2020-05-15,10977.0000
2020-05-18,10934.0000
2020-05-19,10964.0000
2020-05-20,11060.0000
2020-05-21,11068.0000
2020-05-22,11073.0000
2020-05-25,11044.0000
2020-05-26,11064.0000
2020-05-27,11044.0000
2020-05-28,11124.0000
2020-05-29,11108.0000
2020-06-01,11181.0000
2020-06-02,11159.0000
2020-06-03,11314.0000
2020-06-04,11275.0000
2020-06-05,11341.0000
2020-06-08,11336.0000
2020-06-09,11219.0000
2020-06-10,11218.0000
2020-06-11,11182.0000
2020-06-12,11148.0000
2020-06-15,11186.0000
2020-06-16,11246.0000
2020-06-17,11197.0000
2020-06-18,11136.0000
2020-06-19,11142.0000
2020-06-22,11109.0000
2020-06-23,11198.0000
2020-06-24,11157.0000
2020-06-25,11201.0000
2020-06-26,11204.0000
2020-06-29,11230.0000
2020-06-30,11283.0000
2020-07-01,11320.0000
2020-07-02,11236.0000
2020-07-03,11259.0000
2020-07-06,11283.0000
2020-07-07,11279.0000
2020-07-08,11308.0000
2020-07-09,11312.0000
2020-07-10,11288.0000
2020-07-13,11276.0000
2020-07-14,11300.0000
2020-07-15,11365.0000
2020-07-16,11324.0000
2020-07-17,11356.0000
2020-07-20,11384.0000
2020-07-21,11400.0000
2020-07-22,11409.0000
2020-07-27,11384.0000
2020-07-28,11386.0000
2020-07-29,11355.0000
2020-07-30,11371.0000
2020-07-31,11394.0000
2020-08-03,11500.0000
2020-08-04,11486.0000
2020-08-05,11493.0000
2020-08-06,11494.0000
2020-08-07,11518.0000
2020-08-11,11494.0000
2020-08-12,11487.0000
2020-08-13,11519.0000
2020-08-14,11514.0000
2020-08-17,11490.0000
2020-08-18,11457.0000
2020-08-19,11430.0000
2020-08-20,11475.0000
2020-08-21,11470.0000
2020-08-24,11442.0000
2020-08-25,11461.0000
2020-08-26,11481.0000
2020-08-27,11420.0000
2020-08-28,11461.0000
2020-08-31,11381.0000
2020-09-01,11459.0000
2020-09-02,11478.0000
2020-09-03,11514.0000
2020-09-04,11529.0000
2020-09-07,11490.0000
2020-09-08,11456.0000
2020-09-09,11425.0000
2020-09-10,11449.0000
2020-09-11,11440.0000
2020-09-14,11476.0000
2020-09-15,11450.0000
2020-09-16,11399.0000
2020-09-17,11345.0000
2020-09-18,11370.0000
2020-09-23,11317.0000
2020-09-24,11331.0000
2020-09-25,11349.0000
2020-09-28,11316.0000
2020-09-29,11343.0000
2020-09-30,11434.0000
2020-10-01,11380.0000
2020-10-02,11388.0000
2020-10-05,11391.0000
2020-10-06,11396.0000
2020-10-07,11368.0000
2020-10-08,11412.0000
2020-10-09,11424.0000
2020-10-12,11431.0000
2020-10-13,11400.0000
2020-10-14,11406.0000
2020-10-15,11401.0000
2020-10-16,11393.0000
2020-10-19,11411.0000
2020-10-20,11437.0000
2020-10-21,11423.0000
2020-10-22,11336.0000
2020-10-23,11291.0000
2020-10-26,11320.0000
2020-10-27,11338.0000
2020-10-28,11310.0000
2020-10-29,11283.0000
2020-10-30,11263.0000
2020-11-02,11251.0000
2020-11-04,11271.0000
2020-11-05,11297.0000
2020-11-06,11282.0000
2020-11-09,11255.0000
2020-11-10,11334.0000
2020-11-11,11324.0000
2020-11-12,11338.0000
2020-11-13,11345.0000
2020-11-16,11343.0000
2020-11-17,11334.0000
2020-11-18,11308.0000
2020-11-19,11273.0000
2020-11-20,11305.0000
2020-11-24,11377.0000
2020-11-25,11389.0000
2020-11-26,11385.0000
2020-11-27,11365.0000
2020-11-30,11377.0000
2020-12-01,11396.0000
2020-12-02,11406.0000
2020-12-03,11431.0000
2020-12-04,11409.0000
2020-12-07,11407.0000
2020-12-08,11425.0000
2020-12-09,11461.0000
2020-12-10,11454.0000
2020-12-11,11468.0000
2020-12-14,11485.0000
2020-12-15,11503.0000
2020-12-16,11449.0000
2020-12-17,11421.0000
2020-12-18,11435.0000
2020-12-21,11417.0000
2020-12-22,11425.0000
2020-12-23,11443.0000
2020-12-24,11425.0000
2020-12-25,11411.0000
2020-12-28,11437.0000
2020-12-29,11478.0000
2020-12-30,11471.0000
