fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-03,11746,11746,245.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-04,11757,11757,245.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-07,11738,11738,246.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-08,11722,11722,246.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-09,11746,11746,247.78
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-10,11792,11792,249.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-11,11780,11780,250.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-14,11794,11794,251.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-15,11811,11811,252.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-16,11806,11806,254.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-17,11791,11791,255.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-18,11711,11711,254.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-21,11701,11701,256.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-22,11700,11700,256.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-23,11758,11758,259.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-24,11795,11795,260.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-25,11794,11794,261.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-28,11723,11723,259.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-29,11731,11731,261.23
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-06-30,11726,11726,262.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-01,11780,11780,264.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-02,11830,11830,265.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-05,11818,11818,268.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-06,11783,11783,268.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-07,11762,11762,267.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-08,11793,11793,271.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-09,11756,11756,270.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-12,11768,11768,271.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-13,11794,11794,273.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-14,11766,11766,274.18
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-15,11736,11736,274.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-16,11743,11743,274.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-19,11737,11737,276.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-20,11754,11754,278.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-21,11790,11790,280.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-26,11839,11839,282.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-27,11833,11833,282.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-28,11815,11815,283.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-29,11806,11806,284.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-07-30,11806,11806,285.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-02,11823,11823,285.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-03,11822,11822,286.37
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-04,11799,11799,289.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-05,11847,11847,291.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-06,11873,11873,292.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-10,11826,11826,291.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-11,11846,11846,292.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-12,11818,11818,294.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-13,11819,11819,295.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-16,11771,11771,295.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-17,11741,11741,296.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-18,11739,11739,298.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-19,11778,11778,300.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-20,11768,11768,300.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-23,11776,11776,301.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-24,11784,11784,303.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-25,11787,11787,304.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-26,11770,11770,304.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-27,11743,11743,305.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-30,11765,11765,307.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-08-31,11801,11801,309.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-01,11794,11794,308.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-02,11798,11798,310.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-03,11824,11824,314.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-06,11792,11792,313.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-07,11793,11793,314.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-08,11784,11784,313.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-09,11777,11777,314.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-10,11778,11778,315.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-13,11767,11767,316.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-14,11783,11783,317.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-15,11759,11759,317.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-16,11721,11721,318.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-17,11717,11717,320.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-21,11676,11676,319.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-22,11638,11638,319.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-24,11727,11727,323.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-27,11710,11710,323.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-28,11715,11715,323.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-29,11727,11727,324.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-09-30,11718,11718,324.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-01,11640,11640,323.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-04,11652,11652,324.06
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-05,11643,11643,326.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-06,11678,11678,328.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-07,11639,11639,327.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-08,11662,11662,328.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-11,11702,11702,330.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-12,11801,11801,333.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-13,11805,11805,333.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-14,11866,11866,336.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-15,11954,11954,340.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-18,11964,11964,342.23
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-19,11963,11963,342.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-20,11995,11995,344.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-21,11964,11964,343.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-22,11890,11890,342.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-25,11884,11884,342.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-26,11891,11891,343.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-27,11931,11931,345.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-28,11968,11968,346.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-10-29,11968,11968,347.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-01,11915,11915,346.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-02,11923,11923,346.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-04,11968,11968,351.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-05,11934,11934,350.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-08,11986,11986,353.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-09,11941,11941,351.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-10,11953,11953,353.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-11,11931,11931,353.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-12,11930,11930,354.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-15,11903,11903,353.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-16,11872,11872,354.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-17,11903,11903,362.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-18,11840,11840,361.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-19,11907,11907,364.8
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-22,11879,11879,364.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-24,11873,11873,365.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-25,11865,11865,367.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-26,11835,11835,368.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-29,11855,11855,369.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-11-30,11834,11834,369.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-01,11848,11848,370.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-02,11795,11795,370.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-03,11818,11818,374.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-06,11850,11850,375.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-07,11870,11870,378.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-08,11860,11860,379.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-09,11869,11869,380.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-10,11826,11826,378.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-13,11852,11852,379.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-14,11880,11880,381.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-15,11875,11875,382.18
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-16,11915,11915,383.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-17,11898,11898,385.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-20,11850,11850,384.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-21,11852,11852,385.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-22,11850,11850,386.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-23,11890,11890,388.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-24,11879,11879,389.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-27,11867,11867,389.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-28,11935,11935,392.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-29,11919,11919,392.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2021-12-30,11905,11905,391.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-04,11894,11894,394.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-05,11941,11941,396.99
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-06,11917,11917,399.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-07,11872,11872,399.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-11,11804,11804,397.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-12,11839,11839,399.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-13,11821,11821,404.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-14,11796,11796,403.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-17,11755,11755,402.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-18,11764,11764,403.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-19,11695,11695,401.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-20,11673,11673,404.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-21,11614,11614,402.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-24,11676,11676,405.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-25,11686,11686,405.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-26,11636,11636,404.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-27,11645,11645,405.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-28,11697,11697,407.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-01-31,11698,11698,407.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-01,11682,11682,407.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-02,11648,11648,407.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-03,11652,11652,410.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-04,11696,11696,412.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-07,11647,11647,411.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-08,11644,11644,411.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-09,11617,11617,410.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-10,11651,11651,412.23
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-14,11544,11544,409.18
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-15,11502,11502,408.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-16,11520,11520,409.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-17,11536,11536,412.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-18,11514,11514,412.49
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-21,11544,11544,413.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-22,11500,11500,412.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-24,11469,11469,411.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-25,11513,11513,414.3
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-02-28,11485,11485,413.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-01,11550,11550,415.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-02,11630,11630,419.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-03,11590,11590,420.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-04,11514,11514,418.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-07,11489,11489,417.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-08,11481,11481,417.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-09,11463,11463,417.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-10,11481,11481,418.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-11,11417,11417,415.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-14,11512,11512,419.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-15,11493,11493,418.8
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-16,11521,11521,420.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-17,11609,11609,424.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-18,11607,11607,425.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-22,11623,11623,427.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-23,11708,11708,431.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-24,11722,11722,432.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-25,11811,11811,437.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-28,11745,11745,434.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-29,11937,11937,442.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-30,11823,11823,439.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-03-31,11862,11862,441.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-01,11852,11852,440.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-04,11831,11831,439.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-05,11817,11817,442.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-06,11811,11811,442.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-07,11755,11755,440.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-08,11723,11723,439.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-11,11781,11781,442.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-12,11802,11802,443.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-13,11812,11812,444.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-14,11867,11867,446.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-15,11821,11821,445.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-18,11848,11848,448.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-19,11889,11889,449.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-20,12033,12033,455.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-21,12002,12002,455.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-22,11969,11969,453.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-25,11944,11944,453.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-26,11855,11855,449.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-27,11844,11844,450.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-04-28,11887,11887,451.99
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-02,11913,11913,453.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-06,11832,11832,450.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-09,11781,11781,448.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-10,11749,11749,453.37
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-11,11832,11832,457.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-12,11811,11811,457.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-13,11753,11753,455.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-16,11770,11770,456.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-17,11780,11780,457.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-18,11763,11763,458.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-19,11679,11679,455.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-20,11700,11700,457.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2022-05-23,11711,11711,459.65
