fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-02,18730,18730,2702.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-03,18918,18918,2758.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-06,18745,18745,2735.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-07,19032,19032,2779.99
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-08,19457,19457,2846.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-09,19567,19567,2865.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-10,19357,19357,2840.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-13,19484,19484,2861.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-14,19330,19330,2842.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-15,19201,19201,2827.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-16,19525,19525,2876.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-17,19384,19384,2864.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-20,19161,19161,2833.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-21,18948,18948,2804.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-22,19374,19374,2871.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-23,19589,19589,2905.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-24,19772,19772,2933.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-27,19752,19752,2931.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-28,20071,20071,2979.16
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-29,20052,20052,2976.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2021-12-30,20110,20110,2985.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-04,20185,20185,3000.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-05,20331,20331,3023.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-06,19988,19988,2999.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-07,19899,19899,2989.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-11,19670,19670,2956.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-12,19873,19873,2990.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-13,19853,19853,2996.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-14,19539,19539,2952.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-17,19531,19531,2954.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-18,19607,19607,2968.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-19,19286,19286,2919.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-20,19093,19093,2902.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-21,18863,18863,2868.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-24,18517,18517,2818.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-25,18432,18432,2806.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-26,18231,18231,2777.49
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-27,18363,18363,2797.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-28,18397,18397,2804.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-01-31,18703,18703,2853.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-01,19010,19010,2900.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-02,19114,19114,2920.61
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-03,19213,19213,2961.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-04,18922,18922,2918.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-07,19024,19024,2935.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-08,19014,19014,2935.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-09,19176,19176,2963.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-10,19484,19484,3016.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-14,18872,18872,2922.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-15,18732,18732,2904.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-16,19077,19077,2960.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-17,19060,19060,2966.06
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-18,18630,18630,2901.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-21,18491,18491,2881.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-22,18396,18396,2867.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-24,17998,17998,2805.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-25,18148,18148,2833.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-02-28,18577,18577,2900.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-01,18525,18525,2894.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-02,18152,18152,2841.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-03,18534,18534,2927.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-04,18315,18315,2895.83
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-07,17970,17970,2843.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-08,17569,17569,2780.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-09,17525,17525,2776.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-10,18106,18106,2874.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-11,18038,18038,2864.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-14,18046,18046,2868.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-15,18062,18062,2872.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-16,18360,18360,2922.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-17,18945,18945,3018.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-18,19151,19151,3053.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-22,19541,19541,3124.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-23,19961,19961,3193.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-24,19724,19724,3159.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-25,20103,20103,3221.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-28,20181,20181,3234.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-29,20628,20628,3309.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-30,20655,20655,3314.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-03-31,20551,20551,3297.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-01,20207,20207,3241.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-04,20310,20310,3259.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-05,20490,20490,3313.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-06,20498,20498,3316.06
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-07,20213,20213,3272.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-08,20273,20273,3282.49
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-11,20416,20416,3306.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-12,20283,20283,3291.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-13,20204,20204,3280.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-14,20414,20414,3315.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-15,20340,20340,3304.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-18,20384,20384,3317.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-19,20467,20467,3330.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-20,21053,21053,3426.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-21,20901,20901,3407.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-22,20700,20700,3375.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-25,20181,20181,3291.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-26,19982,19982,3259.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-27,19472,19472,3181.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-04-28,19672,19672,3215.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-02,19743,19743,3229.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-06,19751,19751,3232.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-09,19588,19588,3206.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-10,18859,18859,3117.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-11,18947,18947,3139.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-12,18675,18675,3098.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-13,18465,18465,3065.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-16,19045,19045,3164.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-17,18949,18949,3150.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-18,19339,19339,3221.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-19,18553,18553,3092.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-20,18386,18386,3066.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-23,18428,18428,3081.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-24,18756,18756,3139.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-25,18471,18471,3094.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-26,18714,18714,3137.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-27,18966,18966,3182.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-30,19386,19386,3255.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-05-31,19617,19617,3295.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-01,19584,19584,3289.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-02,19592,19592,3295.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-03,19918,19918,3377.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-06,19787,19787,3354.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-07,20071,20071,3403.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-08,20300,20300,3446.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-09,20369,20369,3458.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-10,19857,19857,3377.99
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-13,19359,19359,3293.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-14,18534,18534,3155.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-15,18534,18534,3158.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-16,18724,18724,3198.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-17,18020,18020,3083.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-20,18305,18305,3134.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-21,18361,18361,3146.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-22,18882,18882,3235.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-23,18803,18803,3228.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-24,18755,18755,3220.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-27,19223,19223,3302.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-28,19357,19357,3326.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-29,19148,19148,3294.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-06-30,19155,19155,3297.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-01,18864,18864,3247.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-04,18857,18857,3247.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-05,19054,19054,3306.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-06,18883,18883,3277.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-07,18970,18970,3294.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-08,19310,19310,3354.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-11,19362,19362,3365.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-12,19216,19216,3348.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-13,19056,19056,3323.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-14,19095,19095,3331.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-15,19097,19097,3333.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-19,19321,19321,3379.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-20,19820,19820,3470.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-21,19956,19956,3496.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-22,19961,19961,3498.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-25,19697,19697,3452.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-26,19727,19727,3457.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-27,19587,19587,3436.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-28,19924,19924,3496.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-07-29,19907,19907,3494.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-01,19924,19924,3498.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-02,19605,19605,3442.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-03,19871,19871,3514.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-04,20130,20130,3562.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-05,20064,20064,3552.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-08,20340,20340,3602.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-09,20306,20306,3597.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-10,20262,20262,3598.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-12,20401,20401,3623.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-15,20615,20615,3663.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-16,20665,20665,3674.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-17,20890,20890,3721.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-18,20820,20820,3710.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-19,21044,21044,3749.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-22,20909,20909,3725.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-23,20516,20516,3656.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-24,20413,20413,3640.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-25,20490,20490,3653.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-26,20700,20700,3693.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-29,20314,20314,3626.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-30,20231,20231,3613.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-08-31,20042,20042,3579.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-01,19995,19995,3574.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-02,20010,20010,3578.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-05,19957,19957,3593.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-06,19947,19947,3593.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-07,20242,20242,3646.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-08,20733,20733,3738.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-09,20811,20811,3755.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-12,21014,21014,3799.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-13,21250,21250,3842.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-14,20698,20698,3745.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-15,20542,20542,3716.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-16,20312,20312,3682.49
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-20,20261,20261,3676.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-21,20081,20081,3645.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-22,19874,19874,3612.25
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-26,19155,19155,3482.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-27,19040,19040,3463.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-28,19011,19011,3462.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-29,19309,19309,3519.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-09-30,19059,19059,3476.06
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-03,18865,18865,3442.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-04,19275,19275,3519.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-05,19824,19824,3647.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-06,19850,19850,3655.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-07,19648,19648,3619.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-11,19105,19105,3520.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-12,19003,19003,3502.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-13,19052,19052,3522.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-14,19537,19537,3614.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-17,19331,19331,3577.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-18,19867,19867,3684.83
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-19,20131,20131,3737.99
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-20,20057,20057,3725.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-21,19986,19986,3712.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-24,20197,20197,3753.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-25,20426,20426,3796.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-26,20659,20659,3843.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-27,20341,20341,3785.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-28,20298,20298,3777.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-10-31,20881,20881,3886.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-01,20823,20823,3875.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-02,20646,20646,3843.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-04,20060,20060,3757.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-07,20251,20251,3794.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-08,20391,20391,3822.8
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-09,20420,20420,3832.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-10,20137,20137,3787.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-11,20538,20538,3863.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2022-11-14,20462,20462,3852.29
